PGA(g),B(m),DF(m),Y(kN/m3),Beban(kN),Qult,SF,Qall
0.5,2.8,2.5,21,50,605.30,4.63,130.6778929
0.5,2.9,2.5,21,50,623.60,4.73,131.7279256
0.5,3,2.5,21,50,630.60,4.82,130.7484968
0.5,0.5,0.5,21,100,118.00,1.19,99.07640638
0.5,0.6,0.5,21,100,132.10,1.20,110.5439331
0.5,0.7,0.5,21,100,145.70,1.22,119.7206245
0.5,0.8,0.5,21,100,159.30,1.27,125.2358491
0.5,0.9,0.5,21,100,172.40,1.29,133.3333333
0.5,1,0.5,21,100,185.90,1.31,141.6920732
0.5,1.1,0.5,21,100,198.20,1.35,147.1964352
0.5,1.2,0.5,21,100,210.90,1.38,152.7154236
0.5,1.3,0.5,21,100,222.40,1.42,156.1797753
0.5,1.4,0.5,21,100,236.60,1.47,161.2265758
0.5,1.5,0.5,21,100,259.00,1.51,171.4096625
0.5,1.6,0.5,21,100,261.30,1.56,167.339097
0.5,1.7,0.5,21,100,273.70,1.61,169.7890819
0.5,1.8,0.5,21,100,286.50,1.68,170.4342653
0.5,1.9,0.5,21,100,298.70,1.72,173.5114726
0.5,2,0.5,21,100,310.90,1.76,176.4472191
0.5,2.1,0.5,21,100,322.70,1.79,180.581981
0.5,2.2,0.5,21,100,334.90,1.81,184.8233996
0.5,2.3,0.5,21,100,346.80,1.88,184.1741901
0.5,2.4,0.5,21,100,358.80,1.93,185.6662354
0.5,2.5,0.5,21,100,370.80,1.98,187.0837538
0.5,2.6,0.5,21,100,382.60,2.03,188.7984209
0.5,2.7,0.5,21,100,394.00,2.07,190.2462578
0.5,2.8,0.5,21,100,414.60,2.12,195.3817154
0.5,2.9,0.5,21,100,422.25,2.21,191.323063
0.5,3,0.5,21,100,429.90,2.29,187.565445
0.5,1,1,21,100,227.50,1.89,120.1796091
0.5,1.1,1,21,100,241.20,1.93,124.7156153
0.5,1.2,1,21,100,256.90,1.98,129.4858871
0.5,1.3,1,21,100,268.60,2.02,132.7731092
0.5,1.4,1,21,100,282.00,2.08,135.5769231
0.5,1.5,1,21,100,295.80,2.17,136.0625575
0.5,1.6,1,21,100,307.80,2.24,137.3493976
0.5,1.7,1,21,100,324.20,2.26,143.3878815
0.5,1.8,1,21,100,339.40,2.28,148.7943884
0.5,1.9,1,21,100,352.80,2.30,153.3246415
0.5,2,1,21,100,361.50,2.33,155.3836235
0.5,2.1,1,21,100,375.10,2.35,159.4812925
0.5,2.2,1,21,100,386.50,2.37,162.8053917
0.5,2.3,1,21,100,402.90,2.40,168.1552588
0.5,2.4,1,21,100,418.60,2.43,172.2633745
0.5,2.5,1,21,100,429.80,2.48,173.6214906
0.5,2.6,1,21,100,441.90,2.52,175.2875843
0.5,2.7,1,21,100,448.90,2.55,175.8667973
0.5,2.8,1,21,100,459.60,2.58,177.8637771
0.5,2.9,1,21,100,474.00,2.61,181.4701378
0.5,3,1,21,100,487.90,2.69,181.3754647
0.5,1.5,1.5,21,100,348.40,2.39,145.6521739
0.5,1.6,1.5,21,100,358.00,2.42,147.8727798
0.5,1.7,1.5,21,100,376.50,2.47,152.3058252
0.5,1.8,1.5,21,100,391.00,2.53,154.4233807
0.5,1.9,1.5,21,100,406.70,2.58,157.5135554
0.5,2,1.5,21,100,419.30,2.61,160.7745399
0.5,2.1,1.5,21,100,430.00,2.64,163.1878558
0.5,2.2,1.5,21,100,435.50,2.69,162.1973929
0.5,2.3,1.5,21,100,454.20,2.73,166.2518302
0.5,2.4,1.5,21,100,467.70,2.75,169.8873956
0.5,2.5,1.5,21,100,477.50,2.79,171.3926777
0.5,2.6,1.5,21,100,490.90,2.83,173.4016249
0.5,2.7,1.5,21,100,500.40,2.87,174.6596859
0.5,2.8,1.5,21,100,513.40,2.94,174.507138
0.5,2.9,1.5,21,100,524.30,3.05,171.7889908
0.5,3,1.5,21,100,534.00,3.14,169.9554424
0.5,2,2,21,100,461.10,2.85,161.6193481
0.5,2.1,2,21,100,475.90,2.98,159.6444146
0.5,2.2,2,21,100,484.10,3.07,157.6359492
0.5,2.3,2,21,100,493.90,3.17,155.7061791
0.5,2.4,2,21,100,506.60,3.26,155.2083333
0.5,2.5,2,21,100,518.40,3.34,155.1631248
0.5,2.6,2,21,100,532.00,3.37,157.7698695
0.5,2.7,2,21,100,550.70,3.44,159.9941894
0.5,2.8,2,21,100,561.10,3.49,160.8197191
0.5,2.9,2,21,100,568.80,3.53,161.0875106
0.5,3,2,21,100,583.60,3.58,163.1534806
0.5,2.5,2.5,21,100,561.50,3.65,153.9621607
0.5,2.6,2.5,21,100,574.20,3.68,155.8631922
0.5,2.7,2.5,21,100,589.50,3.70,159.2382496
0.5,2.8,2.5,21,100,605.30,3.71,162.9779214
0.5,2.9,2.5,21,100,623.60,3.76,165.7188413
0.5,3,2.5,21,100,630.60,3.81,165.468381
0.5,0.5,0.5,21,150,118.00,1.22,96.64209664
0.5,0.6,0.5,21,150,132.10,1.23,107.224026
0.5,0.7,0.5,21,150,145.70,1.26,116.0956175
0.5,0.8,0.5,21,150,159.30,1.30,122.4442736
0.5,0.9,0.5,21,150,172.40,1.37,125.4730713
0.5,1,0.5,21,150,185.90,1.39,133.837293
0.5,1.1,0.5,21,150,198.20,1.43,138.5045423
0.5,1.2,0.5,21,150,210.90,1.47,143.1771894
0.5,1.3,0.5,21,150,222.40,1.49,148.8621151
0.5,1.4,0.5,21,150,236.60,1.52,155.8629776
0.5,1.5,0.5,21,150,259.00,1.54,167.9636835
0.5,1.6,0.5,21,150,261.30,1.58,165.0663298
0.5,1.7,0.5,21,150,273.70,1.64,166.5855143
0.5,1.8,0.5,21,150,286.50,1.70,168.6286051
0.5,1.9,0.5,21,150,298.70,1.74,172.062212
0.5,2,0.5,21,150,310.90,1.77,175.3525099
0.5,2.1,0.5,21,150,322.70,1.81,178.4845133
0.5,2.2,0.5,21,150,334.90,1.84,181.7145958
0.5,2.3,0.5,21,150,346.80,1.89,183.2980973
0.5,2.4,0.5,21,150,358.80,1.94,185.2348993
0.5,2.5,0.5,21,150,370.80,1.98,187.0837538
0.5,2.6,0.5,21,150,382.60,2.03,188.2410824
0.5,2.7,0.5,21,150,394.00,2.08,189.150264
0.5,2.8,0.5,21,150,414.60,2.17,190.9719023
0.5,2.9,0.5,21,150,422.25,2.24,188.7150838
0.5,3,0.5,21,150,429.90,2.30,186.5885417
0.5,1,1,21,150,227.50,1.46,155.6087551
0.5,1.1,1,21,150,241.20,1.47,163.8586957
0.5,1.2,1,21,150,256.90,1.48,173.3468286
0.5,1.3,1,21,150,268.60,1.53,175.2120026
0.5,1.4,1,21,150,282.00,1.58,178.030303
0.5,1.5,1,21,150,295.80,1.63,181.25
0.5,1.6,1,21,150,307.80,1.67,183.9808727
0.5,1.7,1,21,150,324.20,1.73,187.8331402
0.5,1.8,1,21,150,339.40,1.78,190.7813378
0.5,1.9,1,21,150,352.80,1.81,194.9171271
0.5,2,1,21,150,361.50,1.86,194.8261924
0.5,2.1,1,21,150,375.10,1.90,197.3172015
0.5,2.2,1,21,150,386.50,1.95,198.6125385
0.5,2.3,1,21,150,402.90,1.99,202.3606228
0.5,2.4,1,21,150,418.60,2.12,197.1738106
0.5,2.5,1,21,150,429.80,2.17,198.3387171
0.5,2.6,1,21,150,441.90,2.21,199.8643148
0.5,2.7,1,21,150,448.90,2.27,198.0149978
0.5,2.8,1,21,150,459.60,2.32,197.8476108
0.5,2.9,1,21,150,474.00,2.38,199.0760185
0.5,3,1,21,150,487.90,2.43,201.1129431
0.5,1.5,1.5,21,150,348.40,1.81,193.0193906
0.5,1.6,1.5,21,150,358.00,1.82,197.1365639
0.5,1.7,1.5,21,150,376.50,1.87,201.0144154
0.5,1.8,1.5,21,150,391.00,1.89,206.4413939
0.5,1.9,1.5,21,150,406.70,1.91,212.4869383
0.5,2,1.5,21,150,419.30,1.96,214.3660532
0.5,2.1,1.5,21,150,430.00,1.99,215.6469408
0.5,2.2,1.5,21,150,435.50,2.03,214.4263909
0.5,2.3,1.5,21,150,454.20,2.14,212.4415341
0.5,2.4,1.5,21,150,467.70,2.17,215.4306771
0.5,2.5,1.5,21,150,477.50,2.20,216.6515426
0.5,2.6,1.5,21,150,490.90,2.25,218.080853
0.5,2.7,1.5,21,150,500.40,2.29,218.8976378
0.5,2.8,1.5,21,150,513.40,2.32,221.7710583
0.5,2.9,1.5,21,150,524.30,2.38,219.9244966
0.5,3,1.5,21,150,534.00,2.41,221.7607973
0.5,2,2,21,150,461.10,2.12,217.1926519
0.5,2.1,2,21,150,475.90,2.17,218.9052438
0.5,2.2,2,21,150,484.10,2.28,211.9527145
0.5,2.3,2,21,150,493.90,2.36,209.1024555
0.5,2.4,2,21,150,506.60,2.39,211.8778754
0.5,2.5,2,21,150,518.40,2.43,213.245578
0.5,2.6,2,21,150,532.00,2.47,215.210356
0.5,2.7,2,21,150,550.70,2.53,217.4960506
0.5,2.8,2,21,150,561.10,2.58,217.3121611
0.5,2.9,2,21,150,568.80,2.66,213.6739294
0.5,3,2,21,150,583.60,2.71,215.1917404
0.5,2.5,2.5,21,150,561.50,2.82,199.1134752
0.5,2.6,2.5,21,150,574.20,2.88,199.1675338
0.5,2.7,2.5,21,150,589.50,2.96,199.2900609
0.5,2.8,2.5,21,150,605.30,2.99,202.7126591
0.5,2.9,2.5,21,150,623.60,3.05,204.3250328
0.5,3,2.5,21,150,630.60,3.11,202.5698683
0.5,0.5,0.5,21,200,118.00,1.14,103.4180543
0.5,0.6,0.5,21,200,132.10,1.16,113.7812231
0.5,0.7,0.5,21,200,145.70,1.16,125.2794497
0.5,0.8,0.5,21,200,159.30,1.19,133.4170854
0.5,0.9,0.5,21,200,172.40,1.22,141.1957412
0.5,1,0.5,21,200,185.90,1.25,149.3172691
0.5,1.1,0.5,21,200,198.20,1.28,154.6021841
0.5,1.2,0.5,21,200,210.90,1.30,162.1060723
0.5,1.3,0.5,21,200,222.40,1.32,168.1027967
0.5,1.4,0.5,21,200,236.60,1.35,175.0647429
0.5,1.5,0.5,21,200,259.00,1.38,187.6811594
0.5,1.6,0.5,21,200,261.30,1.42,184.664311
0.5,1.7,0.5,21,200,273.70,1.45,188.7586207
0.5,1.8,0.5,21,200,286.50,1.47,195.5631399
0.5,1.9,0.5,21,200,298.70,1.51,198.1426202
0.5,2,0.5,21,200,310.90,1.55,200.5806452
0.5,2.1,0.5,21,200,322.70,1.57,205.5414013
0.5,2.2,0.5,21,200,334.90,1.59,210.6289308
0.5,2.3,0.5,21,200,346.80,1.61,215.1364764
0.5,2.4,0.5,21,200,358.80,1.65,217.9829891
0.5,2.5,0.5,21,200,370.80,1.68,220.7142857
0.5,2.6,0.5,21,200,382.60,1.74,220.3282465
0.5,2.7,0.5,21,200,394.00,1.79,219.7434467
0.5,2.8,0.5,21,200,414.60,1.81,228.5556781
0.5,2.9,0.5,21,200,422.25,1.86,226.6505636
0.5,3,0.5,21,200,429.90,1.91,224.8430962
0.5,1,1,21,200,227.50,1.26,180.1266825
0.5,1.1,1,21,200,241.20,1.32,183.0045524
0.5,1.2,1,21,200,256.90,1.37,187.1085215
0.5,1.3,1,21,200,268.60,1.45,184.7317744
0.5,1.4,1,21,200,282.00,1.50,187.687188
0.5,1.5,1,21,200,295.80,1.55,190.7156673
0.5,1.6,1,21,200,307.80,1.61,190.7063197
0.5,1.7,1,21,200,324.20,1.68,193.3214073
0.5,1.8,1,21,200,339.40,1.71,198.2476636
0.5,1.9,1,21,200,352.80,1.75,201.9461935
0.5,2,1,21,200,361.50,1.78,202.8619529
0.5,2.1,1,21,200,375.10,1.81,207.0659674
0.5,2.2,1,21,200,386.50,1.84,209.9402499
0.5,2.3,1,21,200,402.90,1.88,214.3085106
0.5,2.4,1,21,200,418.60,1.93,217.1161826
0.5,2.5,1,21,200,429.80,1.98,217.5101215
0.5,2.6,1,21,200,441.90,2.03,217.8994083
0.5,2.7,1,21,200,448.90,2.08,215.8173077
0.5,2.8,1,21,200,459.60,2.12,216.4861046
0.5,2.9,1,21,200,474.00,2.17,218.6346863
0.5,3,1,21,200,487.90,2.21,220.4699503
0.5,1.5,1.5,21,200,348.40,1.57,222.4776501
0.5,1.6,1.5,21,200,358.00,1.61,222.0843672
0.5,1.7,1.5,21,200,376.50,1.69,223.1772377
0.5,1.8,1.5,21,200,391.00,1.72,227.5240035
0.5,1.9,1.5,21,200,406.70,1.75,232.4
0.5,2,1.5,21,200,419.30,1.80,233.5933148
0.5,2.1,1.5,21,200,430.00,1.84,233.6956522
0.5,2.2,1.5,21,200,435.50,1.87,232.8877005
0.5,2.3,1.5,21,200,454.20,1.92,237.1801567
0.5,2.4,1.5,21,200,467.70,1.96,238.622449
0.5,2.5,1.5,21,200,477.50,1.99,240.5541562
0.5,2.6,1.5,21,200,490.90,2.01,244.2288557
0.5,2.7,1.5,21,200,500.40,2.09,239.1969407
0.5,2.8,1.5,21,200,513.40,2.16,237.3555247
0.5,2.9,1.5,21,200,524.30,2.21,237.5623018
0.5,3,1.5,21,200,534.00,2.26,235.9699514
0.5,2,2,21,200,461.10,1.86,247.6369495
0.5,2.1,2,21,200,475.90,1.92,247.7355544
0.5,2.2,2,21,200,484.10,1.96,246.6123281
0.5,2.3,2,21,200,493.90,2.05,240.6920078
0.5,2.4,2,21,200,506.60,2.09,242.5083772
0.5,2.5,2,21,200,518.40,2.15,240.8921933
0.5,2.6,2,21,200,532.00,2.23,238.3512545
0.5,2.7,2,21,200,550.70,2.26,243.4571176
0.5,2.8,2,21,200,561.10,2.32,242.1665947
0.5,2.9,2,21,200,568.80,2.38,238.790932
0.5,3,2,21,200,583.60,2.42,240.7590759
0.5,2.5,2.5,21,200,561.50,2.48,226.2288477
0.5,2.6,2.5,21,200,574.20,2.51,228.5828025
0.5,2.7,2.5,21,200,589.50,2.64,223.0419977
0.5,2.8,2.5,21,200,605.30,2.73,221.6404248
0.5,2.9,2.5,21,200,623.60,2.78,223.9942529
0.5,3,2.5,21,200,630.60,2.83,222.51235
1,0.5,0.5,17,50,117.40,1.47,79.97275204
1,0.6,0.5,17,50,131.20,1.47,89.13043478
1,0.7,0.5,17,50,145.50,1.47,99.11444142
1,0.8,0.5,17,50,157.70,1.47,107.2059823
1,0.9,0.5,17,50,172.60,1.47,117.0963365
1,1,0.5,17,50,186.60,1.47,127.0251872
1,1.1,0.5,17,50,195.00,1.47,133.105802
1,1.2,0.5,17,50,207.00,1.47,140.9121852
1,1.3,0.5,17,50,221.60,1.48,149.6286293
1,1.4,0.5,17,50,230.40,1.48,155.6756757
1,1.5,0.5,17,50,242.20,1.48,164.0921409
1,1.6,0.5,17,50,253.10,1.48,171.4769648
1,1.7,0.5,17,50,264.00,1.48,178.8617886
1,1.8,0.5,17,50,274.90,1.48,185.7432432
1,1.9,0.5,17,50,285.60,1.48,192.4528302
1,2,0.5,17,50,295.90,1.48,199.6626181
1,2.1,0.5,17,50,305.60,1.48,206.3470628
1,2.2,0.5,17,50,316.40,1.49,211.7804552
1,2.3,0.5,17,50,324.70,1.49,217.6273458
1,2.4,0.5,17,50,334.90,1.49,224.916051
1,2.5,0.5,17,50,344.90,1.49,231.0113865
1,2.6,0.5,17,50,350.60,1.49,234.9865952
1,2.7,0.5,17,50,359.90,1.49,241.7058428
1,2.8,0.5,17,50,372.40,1.49,250.7744108
1,2.9,0.5,17,50,377.30,1.49,253.3915379
1,3,0.5,17,50,385.10,1.49,258.4563758
1,1,1,17,50,221.20,1.26,176.1146497
1,1.1,1,17,50,233.00,1.27,183.4645669
1,1.2,1,17,50,246.50,1.32,186.318972
1,1.3,1,17,50,257.30,1.33,193.0232558
1,1.4,1,17,50,268.80,1.37,196.2043796
1,1.5,1,17,50,280.30,1.38,202.8219971
1,1.6,1,17,50,290.50,1.41,205.7365439
1,1.7,1,17,50,303.50,1.43,212.0894479
1,1.8,1,17,50,316.00,1.44,219.1400832
1,1.9,1,17,50,326.70,1.47,221.641791
1,2,1,17,50,331.20,1.48,224.5423729
1,2.1,1,17,50,343.40,1.50,228.3244681
1,2.2,1,17,50,351.80,1.50,233.9095745
1,2.3,1,17,50,364.60,1.52,240.3427818
1,2.4,1,17,50,376.70,1.54,245.1675887
1,2.5,1,17,50,383.80,1.56,246.6580977
1,2.6,1,17,50,393.00,1.66,236.4620939
1,2.7,1,17,50,396.20,1.68,235.9737939
1,2.8,1,17,50,404.40,1.71,236.9068541
1,2.9,1,17,50,416.00,1.71,243.8452521
1,3,1,17,50,427.30,1.75,244.3110349
1,1.5,1.5,17,50,323.30,1.44,224.2024965
1,1.6,1.5,17,50,329.60,1.45,226.8410186
1,1.7,1.5,17,50,344.70,1.47,234.4897959
1,1.8,1.5,17,50,354.80,1.47,242.0190996
1,1.9,1.5,17,50,365.90,1.57,233.8019169
1,2,1.5,17,50,375.20,1.58,237.1681416
1,2.1,1.5,17,50,382.10,1.66,230.736715
1,2.2,1.5,17,50,384.60,1.69,227.1707029
1,2.3,1.5,17,50,401.00,1.76,227.9704377
1,2.4,1.5,17,50,411.40,1.76,233.6172629
1,2.5,1.5,17,50,418.70,1.83,229.04814
1,2.6,1.5,17,50,428.70,1.87,228.8841431
1,2.7,1.5,17,50,434.90,1.90,228.5338939
1,2.8,1.5,17,50,443.50,1.93,229.5548654
1,2.9,1.5,17,50,454.10,2.07,219.6903725
1,3,1.5,17,50,461.00,2.13,216.4319249
1,2,2,17,50,404.90,2.12,190.9005186
1,2.1,2,17,50,416.90,2.15,193.5468895
1,2.2,2,17,50,421.70,2.21,190.9873188
1,2.3,2,17,50,428.10,2.24,191.0307898
1,2.4,2,17,50,439.40,2.28,192.4660534
1,2.5,2,17,50,448.00,2.32,193.0202499
1,2.6,2,17,50,458.30,2.45,186.7563162
1,2.7,2,17,50,475.00,2.59,183.3269008
1,2.8,2,17,50,481.60,2.61,184.4504021
1,2.9,2,17,50,483.90,2.74,176.4126868
1,3,2,17,50,497.70,2.83,175.7415254
1,2.5,2.5,17,50,476.10,2.59,184.1067285
1,2.6,2.5,17,50,485.20,2.73,177.8592375
1,2.7,2.5,17,50,496.40,3.05,162.6740947
1,2.8,2.5,17,50,508.50,3.38,150.6666667
1,2.9,2.5,17,50,525.40,3.37,155.7894737
1,3,2.5,17,50,526.90,3.37,156.3501484
1,0.5,0.5,17,100,117.40,1.18,99.23922232
1,0.6,0.5,17,100,131.20,1.18,111.3752122
1,0.7,0.5,17,100,145.50,1.18,122.9923922
1,0.8,0.5,17,100,157.70,1.19,132.0770519
1,0.9,0.5,17,100,172.60,1.20,143.713572
1,1,0.5,17,100,186.60,1.20,155.3705246
1,1.1,0.5,17,100,195.00,1.24,156.8785197
1,1.2,0.5,17,100,207.00,1.29,160.0928074
1,1.3,0.5,17,100,221.60,1.30,171.1196911
1,1.4,0.5,17,100,230.40,1.33,173.559322
1,1.5,0.5,17,100,242.20,1.36,178.0882353
1,1.6,0.5,17,100,253.10,1.39,181.6289917
1,1.7,0.5,17,100,264.00,1.43,185.0035039
1,1.8,0.5,17,100,274.90,1.47,187.6450512
1,1.9,0.5,17,100,285.60,1.50,190.9729188
1,2,0.5,17,100,295.90,1.53,193.9056356
1,2.1,0.5,17,100,305.60,1.54,198.6996099
1,2.2,0.5,17,100,316.40,1.55,204.1290323
1,2.3,0.5,17,100,324.70,1.58,206.1587302
1,2.4,0.5,17,100,334.90,1.60,209.6400626
1,2.5,0.5,17,100,344.90,1.62,212.9012346
1,2.6,0.5,17,100,350.60,1.65,212.936532
1,2.7,0.5,17,100,359.90,1.67,215.1225344
1,2.8,0.5,17,100,372.40,1.69,220.4854944
1,2.9,0.5,17,100,377.30,1.72,219.9358788
1,3,0.5,17,100,385.10,1.74,221.0677382
1,1,1,17,100,221.20,1.49,148.5560779
1,1.1,1,17,100,233.00,1.50,155.126498
1,1.2,1,17,100,246.50,1.52,162.7062706
1,1.3,1,17,100,257.30,1.58,162.951235
1,1.4,1,17,100,268.80,1.64,164.0024405
1,1.5,1,17,100,280.30,1.66,169.1611346
1,1.6,1,17,100,290.50,1.68,173.4328358
1,1.7,1,17,100,303.50,1.71,177.5892335
1,1.8,1,17,100,316.00,1.74,181.7136285
1,1.9,1,17,100,326.70,1.78,183.849184
1,2,1,17,100,331.20,1.82,182.4793388
1,2.1,1,17,100,343.40,1.88,182.7567855
1,2.2,1,17,100,351.80,1.92,183.0385016
1,2.3,1,17,100,364.60,1.97,185.5470738
1,2.4,1,17,100,376.70,2.01,187.3197414
1,2.5,1,17,100,383.80,2.04,188.4605942
1,2.6,1,17,100,393.00,2.06,190.5916586
1,2.7,1,17,100,396.20,2.08,190.80183
1,2.8,1,17,100,404.40,2.09,193.4002869
1,2.9,1,17,100,416.00,2.14,194.6654188
1,3,1,17,100,427.30,2.16,197.5040444
1,1.5,1.5,17,100,323.30,1.79,180.9177392
1,1.6,1.5,17,100,329.60,1.84,178.9359392
1,1.7,1.5,17,100,344.70,1.89,182.7193215
1,1.8,1.5,17,100,354.80,1.93,183.7389953
1,1.9,1.5,17,100,365.90,1.99,183.684739
1,2,1.5,17,100,375.20,2.01,186.5274671
1,2.1,1.5,17,100,382.10,2.03,188.1339242
1,2.2,1.5,17,100,384.60,2.09,184.4162071
1,2.3,1.5,17,100,401.00,2.14,187.3831776
1,2.4,1.5,17,100,411.40,2.19,187.6824818
1,2.5,1.5,17,100,418.70,2.25,185.9236234
1,2.6,1.5,17,100,428.70,2.31,185.4238754
1,2.7,1.5,17,100,434.90,2.37,183.4247153
1,2.8,1.5,17,100,443.50,2.43,182.5102881
1,2.9,1.5,17,100,454.10,2.47,183.5489086
1,3,1.5,17,100,461.00,2.52,183.081811
1,2,2,17,100,404.90,2.24,180.4367201
1,2.1,2,17,100,416.90,2.28,182.530648
1,2.2,2,17,100,421.70,2.31,182.3173368
1,2.3,2,17,100,428.10,2.36,181.3983051
1,2.4,2,17,100,439.40,2.48,176.9633508
1,2.5,2,17,100,448.00,2.50,179.1283487
1,2.6,2,17,100,458.30,2.53,181.074674
1,2.7,2,17,100,475.00,2.54,186.8607396
1,2.8,2,17,100,481.60,2.59,185.8024691
1,2.9,2,17,100,483.90,2.62,184.6946565
1,3,2,17,100,497.70,2.65,187.7404753
1,2.5,2.5,17,100,476.10,2.48,192.1307506
1,2.6,2.5,17,100,485.20,2.63,184.7325338
1,2.7,2.5,17,100,496.40,2.78,178.8828829
1,2.8,2.5,17,100,508.50,2.80,181.3157426
1,2.9,2.5,17,100,525.40,2.83,185.3916725
1,3,2.5,17,100,526.90,2.87,183.5249042
1,0.5,0.5,17,150,117.40,1.16,100.9458298
1,0.6,0.5,17,150,131.20,1.17,112.3287671
1,0.7,0.5,17,150,145.50,1.17,124.0409207
1,0.8,0.5,17,150,157.70,1.19,132.0770519
1,0.9,0.5,17,150,172.60,1.20,143.713572
1,1,0.5,17,150,186.60,1.20,155.3705246
1,1.1,0.5,17,150,195.00,1.24,156.8785197
1,1.2,0.5,17,150,207.00,1.29,160.0928074
1,1.3,0.5,17,150,221.60,1.30,171.1196911
1,1.4,0.5,17,150,230.40,1.33,173.559322
1,1.5,0.5,17,150,242.20,1.36,178.0882353
1,1.6,0.5,17,150,253.10,1.39,181.6289917
1,1.7,0.5,17,150,264.00,1.43,185.0035039
1,1.8,0.5,17,150,274.90,1.47,187.6450512
1,1.9,0.5,17,150,285.60,1.49,192.2584988
1,2,0.5,17,150,295.90,1.51,196.4807437
1,2.1,0.5,17,150,305.60,1.52,200.6565988
1,2.2,0.5,17,150,316.40,1.54,205.4545455
1,2.3,0.5,17,150,324.70,1.57,207.4760383
1,2.4,0.5,17,150,334.90,1.59,210.8809269
1,2.5,0.5,17,150,344.90,1.61,214.0640516
1,2.6,0.5,17,150,350.60,1.63,214.8152687
1,2.7,0.5,17,150,359.90,1.65,217.7253479
1,2.8,0.5,17,150,372.40,1.68,221.7986897
1,2.9,0.5,17,150,377.30,1.70,221.8759188
1,3,0.5,17,150,385.10,1.72,223.6353078
1,1,1,17,150,221.20,1.44,153.1855956
1,1.1,1,17,150,233.00,1.46,159.7531711
1,1.2,1,17,150,246.50,1.47,167.3455533
1,1.3,1,17,150,257.30,1.49,173.2659933
1,1.4,1,17,150,268.80,1.49,179.9196787
1,1.5,1,17,150,280.30,1.50,186.4936793
1,1.6,1,17,150,290.50,1.51,192.575406
1,1.7,1,17,150,303.50,1.51,200.4623514
1,1.8,1,17,150,316.00,1.54,205.1948052
1,1.9,1,17,150,326.70,1.56,209.9614396
1,2,1,17,150,331.20,1.57,210.6870229
1,2.1,1,17,150,343.40,1.58,217.6862124
1,2.2,1,17,150,351.80,1.58,222.2362603
1,2.3,1,17,150,364.60,1.64,222.046285
1,2.4,1,17,150,376.70,1.66,226.7910897
1,2.5,1,17,150,383.80,1.68,228.452381
1,2.6,1,17,150,393.00,1.72,228.4883721
1,2.7,1,17,150,396.20,1.76,225.1136364
1,2.8,1,17,150,404.40,1.80,224.4173141
1,2.9,1,17,150,416.00,1.84,226.0869565
1,3,1,17,150,427.30,1.86,229.7311828
1,1.5,1.5,17,150,323.30,1.37,236.8498168
1,1.6,1.5,17,150,329.60,1.41,233.2625619
1,1.7,1.5,17,150,344.70,1.46,235.6117567
1,1.8,1.5,17,150,354.80,1.50,236.0612109
1,1.9,1.5,17,150,365.90,1.53,238.8381201
1,2,1.5,17,150,375.20,1.60,234.7934919
1,2.1,1.5,17,150,382.10,1.62,235.5733662
1,2.2,1.5,17,150,384.60,1.68,229.0649196
1,2.3,1.5,17,150,401.00,1.71,235.1906158
1,2.4,1.5,17,150,411.40,1.75,234.5496009
1,2.5,1.5,17,150,418.70,1.79,233.5192415
1,2.6,1.5,17,150,428.70,1.81,236.7200442
1,2.7,1.5,17,150,434.90,1.84,236.102063
1,2.8,1.5,17,150,443.50,1.85,239.3416082
1,2.9,1.5,17,150,454.10,1.89,239.8837824
1,3,1.5,17,150,461.00,1.93,238.736406
1,2,2,17,150,404.90,1.61,251.17866
1,2.1,2,17,150,416.90,1.66,250.6915213
1,2.2,2,17,150,421.70,1.72,245.0319582
1,2.3,2,17,150,428.10,1.78,240.3705783
1,2.4,2,17,150,439.40,1.80,243.8401776
1,2.5,2,17,150,448.00,1.87,239.3162393
1,2.6,2,17,150,458.30,1.92,238.5736596
1,2.7,2,17,150,475.00,1.98,239.6569122
1,2.8,2,17,150,481.60,2.04,235.731767
1,2.9,2,17,150,483.90,2.09,231.420373
1,3,2,17,150,497.70,2.12,235.3191489
1,2.5,2.5,17,150,476.10,2.11,225.2128666
1,2.6,2.5,17,150,485.20,2.16,224.2144177
1,2.7,2.5,17,150,496.40,2.23,222.2023277
1,2.8,2.5,17,150,508.50,2.31,219.9394464
1,2.9,2.5,17,150,525.40,2.40,218.6433625
1,3,2.5,17,150,526.90,2.46,214.0129976
1,0.5,0.5,17,200,117.40,1.07,109.5149254
1,0.6,0.5,17,200,131.20,1.07,122.2739981
1,0.7,0.5,17,200,145.50,1.07,135.7276119
1,0.8,0.5,17,200,157.70,1.08,145.4797048
1,0.9,0.5,17,200,172.60,1.09,158.3486239
1,1,0.5,17,200,186.60,1.10,169.0217391
1,1.1,0.5,17,200,195.00,1.10,176.9509982
1,1.2,0.5,17,200,207.00,1.10,187.6699909
1,1.3,0.5,17,200,221.60,1.13,196.4539007
1,1.4,0.5,17,200,230.40,1.15,199.8265395
1,1.5,0.5,17,200,242.20,1.18,205.6027165
1,1.6,0.5,17,200,253.10,1.18,213.9475909
1,1.7,0.5,17,200,264.00,1.19,221.1055276
1,1.8,0.5,17,200,274.90,1.20,228.8925895
1,1.9,0.5,17,200,285.60,1.20,237.8018318
1,2,0.5,17,200,295.90,1.24,238.0530973
1,2.1,0.5,17,200,305.60,1.29,236.3495746
1,2.2,0.5,17,200,316.40,1.30,244.3243243
